latitude,longitude,precipitation,time,datetime
-89.95,-164.25,0.0,1443663000,2025-10-05 01:30:00
-89.95,-164.15,0.0,1443663000,2025-10-05 01:30:00
-89.95,-164.05,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.95,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.84999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.75,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.65,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.55,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.45,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.34999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.25,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.15,0.0,1443663000,2025-10-05 01:30:00
-89.95,-163.05,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.95,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.84999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.75,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.65,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.55,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.45,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.34999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.25,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.15,0.0,1443663000,2025-10-05 01:30:00
-89.95,-162.05,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.95,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.84999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.75,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.65,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.55,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.45,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.34999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.25,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.15,0.0,1443663000,2025-10-05 01:30:00
-89.95,-161.05,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.95,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.84999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.75,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.65,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.55,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.45,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.34999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.25,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.15,0.0,1443663000,2025-10-05 01:30:00
-89.95,-160.05,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.95,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.84999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.75,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.65,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.55,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.45,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.34999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.25,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.15,0.0,1443663000,2025-10-05 01:30:00
-89.95,-159.05,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.95,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.84999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.75,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.65,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.55,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.45,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.34999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.25,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.15,0.0,1443663000,2025-10-05 01:30:00
-89.95,-158.05,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.95,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.84999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.75,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.65,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.55,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.45,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.34999,0.0,1443663000,2025-10-05 01:30:00
-89.95,-157.25,0.0,1443663000,2025-10-05 01:30:00
